"election_year","State","Date","Candidate","party","days_till_election","id","value"
"2012","IA",2012-10-27,"Romney","R",10,16414,45
"2012","IA",2012-10-29,"Obama","D",8,16396,50
"2012","IA",2012-10-29,"Romney","R",8,16396,44
"2012","IA",2012-10-30,"Obama","D",7,16353,49
"2012","IA",2012-10-30,"Romney","R",7,16353,47
"2012","IA",2012-11-01,"Obama","D",5,16456,47.5
"2012","IA",2012-11-01,"Romney","R",5,16456,44.5
"2012","IA",2012-11-02,"Obama","D",4,16527,47
"2012","IA",2012-11-02,"Romney","R",4,16527,42
"2012","IA",2012-11-03,"Obama","D",3,16582,48
"2012","IA",2012-11-03,"Romney","R",3,16582,47
"2012","IA",2012-11-04,"Obama","D",2,16599,49
"2012","IA",2012-11-04,"Romney","R",2,16599,48.5
"2012","ID",2012-10-10,"Obama","D",27,15826,27
"2012","ID",2012-10-10,"Romney","R",27,15826,63
"2012","IL",2012-02-06,"Obama","D",274,13446,56
"2012","IL",2012-02-06,"Romney","R",274,13446,35
"2012","IL",2012-07-22,"Obama","D",107,14473,51
"2012","IL",2012-07-22,"Romney","R",107,14473,31
"2012","IL",2012-08-23,"Obama","D",75,14839,55
"2012","IL",2012-08-23,"Romney","R",75,14839,29
"2012","IL",2012-09-05,"Obama","D",62,14961,54
"2012","IL",2012-09-05,"Romney","R",62,14961,37
"2012","IL",2012-09-10,"Obama","D",57,15079,47
"2012","IL",2012-09-10,"Romney","R",57,15079,34
"2012","IL",2012-09-14,"Obama","D",53,15228,59
"2012","IL",2012-09-14,"Romney","R",53,15228,36
"2012","IL",2012-10-08,"Obama","D",29,15708,55
"2012","IL",2012-10-08,"Romney","R",29,15708,36
"2012","IL",2012-10-11,"Obama","D",26,15851,58
"2012","IL",2012-10-11,"Romney","R",26,15851,38
"2012","IL",2012-10-30,"Obama","D",7,16359,57
"2012","IL",2012-10-30,"Romney","R",7,16359,41
"2012","IL",2012-11-03,"Obama","D",3,16574,57
"2012","IL",2012-11-03,"Romney","R",3,16574,38
"2012","IN",2012-03-28,"Obama","D",223,13470,40
"2012","IN",2012-03-28,"Romney","R",223,13470,49
"2012","IN",2012-05-24,"Obama","D",166,13924,42
"2012","IN",2012-05-24,"Romney","R",166,13924,48
"2012","IN",2012-08-01,"Obama","D",97,14601,35
"2012","IN",2012-08-01,"Romney","R",97,14601,51
"2012","IN",2012-09-12,"Obama","D",55,15080,41
"2012","IN",2012-09-12,"Romney","R",55,15080,47
"2012","IN",2012-09-14,"Obama","D",53,15223,45
"2012","IN",2012-09-14,"Romney","R",53,15223,50
"2012","IN",2012-09-23,"Obama","D",44,15346,40
"2012","IN",2012-09-23,"Romney","R",44,15346,52
"2012","IN",2012-10-11,"Obama","D",26,15830,41
"2012","IN",2012-10-11,"Romney","R",26,15830,53.5
"2012","IN",2012-10-25,"Obama","D",12,16187,41
"2012","IN",2012-10-25,"Romney","R",12,16187,55
"2012","IN",2012-10-28,"Obama","D",9,16323,42
"2012","IN",2012-10-28,"Romney","R",9,16323,55
"2012","IN",2012-10-30,"Obama","D",7,16372,39
"2012","IN",2012-10-30,"Romney","R",7,16372,57
"2012","IN",2012-11-01,"Obama","D",5,16446,42
"2012","IN",2012-11-01,"Romney","R",5,16446,53
"2012","IN",2012-11-03,"Obama","D",3,16590,44
"2012","IN",2012-11-03,"Romney","R",3,16590,51
"2012","KS",2011-11-10,"Obama","D",362,12571,31
"2012","KS",2011-11-10,"Romney","R",362,12571,56
"2012","KY",2012-09-13,"Obama","D",54,15085,39
"2012","KY",2012-09-13,"Romney","R",54,15085,53
"2012","LA",2012-09-20,"Obama","D",47,15469,39
"2012","LA",2012-09-20,"Romney","R",47,15469,45
"2012","LA",2012-09-30,"Obama","D",37,15507,37
"2012","LA",2012-09-30,"Romney","R",37,15507,50
"2012","LA",2012-10-04,"Obama","D",33,15650,36
"2012","LA",2012-10-04,"Romney","R",33,15650,59
"2012","MA",2010-12-01,"Obama","D",706,10685,52
"2012","MA",2010-12-01,"Romney","R",706,10685,43
"2012","MA",2011-11-22,"Obama","D",350,12584,49
"2012","MA",2011-11-22,"Romney","R",350,12584,34
"2012","MA",2012-02-04,"Obama","D",276,13451,53
"2012","MA",2012-02-04,"Romney","R",276,13451,35
"2012","MA",2012-02-09,"Obama","D",271,12944,55
"2012","MA",2012-02-09,"Romney","R",271,12944,34
"2012","MA",2012-02-15,"Obama","D",265,12946,53
"2012","MA",2012-02-15,"Romney","R",265,12946,39
"2012","MA",2012-02-29,"Obama","D",251,13095,55
"2012","MA",2012-02-29,"Romney","R",251,13095,38
"2012","MA",2012-03-01,"Obama","D",250,13112,60
"2012","MA",2012-03-01,"Romney","R",250,13112,36
"2012","MA",2012-03-18,"Obama","D",233,13260,58
"2012","MA",2012-03-18,"Romney","R",233,13260,35
"2012","MA",2012-03-27,"Obama","D",224,13398,49
"2012","MA",2012-03-27,"Romney","R",224,13398,33
"2012","MA",2012-04-09,"Obama","D",211,13505,51
"2012","MA",2012-04-09,"Romney","R",211,13505,40
"2012","MA",2012-05-07,"Obama","D",183,13718,56
"2012","MA",2012-05-07,"Romney","R",183,13718,35
"2012","MA",2012-05-22,"Obama","D",168,13887,59
"2012","MA",2012-05-22,"Romney","R",168,13887,34
"2012","MA",2012-05-31,"Obama","D",159,13985,51
"2012","MA",2012-05-31,"Romney","R",159,13985,34
"2012","MA",2012-06-24,"Obama","D",135,14195,55
"2012","MA",2012-06-24,"Romney","R",135,14195,39
"2012","MA",2012-08-19,"Obama","D",79,14738,55
"2012","MA",2012-08-19,"Romney","R",79,14738,39
"2012","MA",2012-08-21,"Obama","D",77,14792,52
"2012","MA",2012-08-21,"Romney","R",77,14792,41
"2012","MA",2012-09-09,"Obama","D",58,14954,56
"2012","MA",2012-09-09,"Romney","R",58,14954,40
"2012","MA",2012-09-13,"Obama","D",54,15101,60
"2012","MA",2012-09-13,"Romney","R",54,15101,38
"2012","MA",2012-09-14,"Obama","D",53,15222,55
"2012","MA",2012-09-14,"Romney","R",53,15222,39
"2012","MA",2012-09-16,"Obama","D",51,15092,60.5
"2012","MA",2012-09-16,"Romney","R",51,15092,35
"2012","MA",2012-09-17,"Obama","D",50,15145,60
"2012","MA",2012-09-17,"Romney","R",50,15145,36
"2012","MA",2012-09-24,"Obama","D",43,15329,55
"2012","MA",2012-09-24,"Romney","R",43,15329,40
"2012","MA",2012-09-27,"Obama","D",40,15413,57
"2012","MA",2012-09-27,"Romney","R",40,15413,30
"2012","MA",2012-09-30,"Obama","D",37,15510,60
"2012","MA",2012-09-30,"Romney","R",37,15510,34
"2012","MA",2012-10-07,"Obama","D",30,15620,52
"2012","MA",2012-10-07,"Romney","R",30,15620,36
"2012","MA",2012-10-08,"Obama","D",29,15638,55
"2012","MA",2012-10-08,"Romney","R",29,15638,34
"2012","MA",2012-10-10,"Obama","D",27,15831,57
"2012","MA",2012-10-10,"Romney","R",27,15831,42
"2012","MA",2012-10-11,"Obama","D",26,15712,55
"2012","MA",2012-10-11,"Romney","R",26,15712,38.5
"2012","MA",2012-10-16,"Obama","D",21,15898,57
"2012","MA",2012-10-16,"Romney","R",21,15898,39
"2012","MA",2012-10-21,"Obama","D",16,16034,55
"2012","MA",2012-10-21,"Romney","R",16,16034,39
"2012","MA",2012-10-22,"Obama","D",15,16103,56
"2012","MA",2012-10-22,"Romney","R",15,16103,36
"2012","MA",2012-10-25,"Obama","D",12,16361,59
"2012","MA",2012-10-25,"Romney","R",12,16361,40
"2012","MA",2012-10-28,"Obama","D",9,16276,57.5
"2012","MA",2012-10-28,"Romney","R",9,16276,34.5
"2012","MA",2012-11-01,"Obama","D",5,16543,58
"2012","MA",2012-11-01,"Romney","R",5,16543,40
"2012","MA",2012-11-02,"Obama","D",4,16484,57
"2012","MA",2012-11-02,"Romney","R",4,16484,42
"2012","MA",2012-11-03,"Obama","D",3,16576,57
"2012","MA",2012-11-03,"Romney","R",3,16576,37
"2012","MD",2012-05-21,"Obama","D",169,13898,58
"2012","MD",2012-05-21,"Romney","R",169,13898,35
"2012","MD",2012-09-14,"Obama","D",53,15229,57
"2012","MD",2012-09-14,"Romney","R",53,15229,37
"2012","MD",2012-09-23,"Obama","D",44,15325,55
"2012","MD",2012-09-23,"Romney","R",44,15325,36
"2012","MD",2012-09-27,"Obama","D",40,15463,57
"2012","MD",2012-09-27,"Romney","R",40,15463,34
"2012","MD",2012-10-11,"Obama","D",26,15852,58
"2012","MD",2012-10-11,"Romney","R",26,15852,37
"2012","MD",2012-10-15,"Obama","D",22,16062,60
"2012","MD",2012-10-15,"Romney","R",22,16062,36
"2012","MD",2012-10-23,"Obama","D",14,16429,55
"2012","MD",2012-10-23,"Romney","R",14,16429,36
"2012","MD",2012-11-03,"Obama","D",3,16577,59
"2012","MD",2012-11-03,"Romney","R",3,16577,37
"2012","ME",2011-10-23,"Obama","D",380,12561,41
"2012","ME",2011-10-23,"Romney","R",380,12561,40
"2012","ME",2011-10-31,"Obama","D",372,12559,49
"2012","ME",2011-10-31,"Romney","R",372,12559,38
"2012","ME",2012-03-04,"Obama","D",247,13447,58
"2012","ME",2012-03-04,"Romney","R",247,13447,35
"2012","ME",2012-04-02,"Obama","D",218,13495,55
"2012","ME",2012-04-02,"Romney","R",218,13495,37
"2012","ME",2012-05-07,"Obama","D",183,13781,50
"2012","ME",2012-05-07,"Romney","R",183,13781,42
"2012","ME",2012-06-14,"Obama","D",145,14106,48
"2012","ME",2012-06-14,"Romney","R",145,14106,34
"2012","ME",2012-06-25,"Obama","D",134,14297,49
"2012","ME",2012-06-25,"Romney","R",134,14297,35
"2012","ME",2012-09-16,"Obama","D",51,15430,52
"2012","ME",2012-09-16,"Romney","R",51,15430,36
"2012","ME",2012-09-17,"Obama","D",50,15133,54
"2012","ME",2012-09-17,"Romney","R",50,15133,37
"2012","ME",2012-09-18,"Obama","D",49,15138,55
"2012","ME",2012-09-18,"Romney","R",49,15138,39
"2012","ME",2012-09-25,"Obama","D",42,15376,52
"2012","ME",2012-09-25,"Romney","R",42,15376,40
"2012","ME",2012-09-28,"Obama","D",39,15659,51
"2012","ME",2012-09-28,"Romney","R",39,15659,37
"2012","ME",2012-10-08,"Obama","D",29,15791,48
"2012","ME",2012-10-08,"Romney","R",29,15791,44
"2012","ME",2012-10-31,"Obama","D",6,16531,49
"2012","ME",2012-10-31,"Romney","R",6,16531,42
"2012","ME",2012-11-02,"Obama","D",4,16486,55
"2012","ME",2012-11-02,"Romney","R",4,16486,42
"2012","ME",2012-11-03,"Obama","D",3,16680,53
"2012","ME",2012-11-03,"Romney","R",3,16680,42
"2012","MI",2010-12-06,"Obama","D",701,10700,47
"2012","MI",2010-12-06,"Romney","R",701,10700,43
"2012","MI",2011-10-14,"Obama","D",389,12531,50
"2012","MI",2011-10-14,"Romney","R",389,12531,39
"2012","MI",2011-11-16,"Obama","D",356,12530,41
"2012","MI",2011-11-16,"Romney","R",356,12530,46
"2012","MI",2012-01-25,"Obama","D",286,12648,48
"2012","MI",2012-01-25,"Romney","R",286,12648,40
"2012","MI",2012-02-12,"Obama","D",268,12849,54
"2012","MI",2012-02-12,"Romney","R",268,12849,38
"2012","MI",2012-02-20,"Obama","D",260,12991,51
"2012","MI",2012-02-20,"Romney","R",260,12991,33
"2012","MI",2012-03-19,"Obama","D",232,13423,49
"2012","MI",2012-03-19,"Romney","R",232,13423,42
"2012","MI",2012-04-03,"Obama","D",217,13486,47
"2012","MI",2012-04-03,"Romney","R",217,13486,43
"2012","MI",2012-05-11,"Obama","D",179,13780,45
"2012","MI",2012-05-11,"Romney","R",179,13780,40
"2012","MI",2012-05-27,"Obama","D",163,13929,53
"2012","MI",2012-05-27,"Romney","R",163,13929,39
"2012","MI",2012-06-05,"Obama","D",154,14031,45
"2012","MI",2012-06-05,"Romney","R",154,14031,46
"2012","MI",2012-06-12,"Obama","D",147,14092,47
"2012","MI",2012-06-12,"Romney","R",147,14092,45
"2012","MI",2012-06-14,"Obama","D",145,14097,50
"2012","MI",2012-06-14,"Romney","R",145,14097,42
"2012","MI",2012-06-18,"Obama","D",141,14131,45
"2012","MI",2012-06-18,"Romney","R",141,14131,45.5
"2012","MI",2012-06-25,"Obama","D",134,14204,47
"2012","MI",2012-06-25,"Romney","R",134,14204,43
"2012","MI",2012-07-23,"Obama","D",106,14431,48.3333333333333
"2012","MI",2012-07-23,"Romney","R",106,14431,42
"2012","MI",2012-07-31,"Obama","D",98,14522,48
"2012","MI",2012-07-31,"Romney","R",98,14522,42
"2012","MI",2012-08-13,"Obama","D",85,14682,49
"2012","MI",2012-08-13,"Romney","R",85,14682,44
"2012","MI",2012-08-16,"Obama","D",82,14716,44
"2012","MI",2012-08-16,"Romney","R",82,14716,48
"2012","MI",2012-08-20,"Obama","D",78,14746,48
"2012","MI",2012-08-20,"Romney","R",78,14746,42
"2012","MI",2012-08-23,"Obama","D",75,14783,47
"2012","MI",2012-08-23,"Romney","R",75,14783,47
"2012","MI",2012-08-28,"Obama","D",70,14848,49
"2012","MI",2012-08-28,"Romney","R",70,14848,46
"2012","MI",2012-09-02,"Obama","D",65,14871,51
"2012","MI",2012-09-02,"Romney","R",65,14871,44
"2012","MI",2012-09-11,"Obama","D",56,14992,47
"2012","MI",2012-09-11,"Romney","R",56,14992,37
"2012","MI",2012-09-12,"Obama","D",55,15058,45
"2012","MI",2012-09-12,"Romney","R",55,15058,44
"2012","MI",2012-09-14,"Obama","D",53,15098,49.5
"2012","MI",2012-09-14,"Romney","R",53,15098,42
"2012","MI",2012-09-17,"Obama","D",50,15166,52
"2012","MI",2012-09-17,"Romney","R",50,15166,38
"2012","MI",2012-09-18,"Obama","D",49,15143,52
"2012","MI",2012-09-18,"Romney","R",49,15143,44
"2012","MI",2012-09-19,"Obama","D",48,15396,51
"2012","MI",2012-09-19,"Romney","R",48,15396,42
"2012","MI",2012-09-20,"Obama","D",47,15267,54
"2012","MI",2012-09-20,"Romney","R",47,15267,42
"2012","MI",2012-09-22,"Obama","D",45,15377,50
"2012","MI",2012-09-22,"Romney","R",45,15377,46
"2012","MI",2012-09-27,"Obama","D",40,15421,52
"2012","MI",2012-09-27,"Romney","R",40,15421,40
"2012","MI",2012-10-05,"Obama","D",32,15606,49
"2012","MI",2012-10-05,"Romney","R",32,15606,46
"2012","MI",2012-10-06,"Obama","D",31,15605,48
"2012","MI",2012-10-06,"Romney","R",31,15605,45
"2012","MI",2012-10-08,"Obama","D",29,15688,47.5
"2012","MI",2012-10-08,"Romney","R",29,15688,43
"2012","MI",2012-10-10,"Obama","D",27,15929,44
"2012","MI",2012-10-10,"Romney","R",27,15929,41
"2012","MI",2012-10-11,"Obama","D",26,15751,52
"2012","MI",2012-10-11,"Romney","R",26,15751,43.5
"2012","MI",2012-10-17,"Obama","D",20,15934,52
"2012","MI",2012-10-17,"Romney","R",20,15934,46
"2012","MI",2012-10-20,"Obama","D",17,16007,52
"2012","MI",2012-10-20,"Romney","R",17,16007,43
"2012","MI",2012-10-23,"Obama","D",14,16167,47
"2012","MI",2012-10-23,"Romney","R",14,16167,47
"2012","MI",2012-10-29,"Obama","D",8,16358,48
"2012","MI",2012-10-29,"Romney","R",8,16358,43.5
"2012","MI",2012-10-31,"Obama","D",6,16390,53
"2012","MI",2012-10-31,"Romney","R",6,16390,45
"2012","MI",2012-11-01,"Obama","D",5,16461,50.6666666666667
"2012","MI",2012-11-01,"Romney","R",5,16461,44.6666666666667
"2012","MI",2012-11-02,"Obama","D",4,16547,46
"2012","MI",2012-11-02,"Romney","R",4,16547,47
"2012","MI",2012-11-03,"Obama","D",3,16502,51.6666666666667
"2012","MI",2012-11-03,"Romney","R",3,16502,45.6666666666667
"2012","MI",2012-11-04,"Obama","D",2,16684,51
"2012","MI",2012-11-04,"Romney","R",2,16684,46
"2012","MN",2011-10-26,"Obama","D",377,12535,45
"2012","MN",2011-10-26,"Romney","R",377,12535,39
"2012","MN",2011-11-06,"Obama","D",366,12533,45
"2012","MN",2011-11-06,"Romney","R",366,12533,39
"2012","MN",2012-01-22,"Obama","D",289,12641,51
"2012","MN",2012-01-22,"Romney","R",289,12641,41
"2012","MN",2012-02-02,"Obama","D",278,13143,49
"2012","MN",2012-02-02,"Romney","R",278,13143,36
"2012","MN",2012-05-10,"Obama","D",180,13783,52
"2012","MN",2012-05-10,"Romney","R",180,13783,38
"2012","MN",2012-06-03,"Obama","D",156,14033,54
"2012","MN",2012-06-03,"Romney","R",156,14033,39
"2012","MN",2012-07-19,"Obama","D",110,14418,46
"2012","MN",2012-07-19,"Romney","R",110,14418,40
"2012","MN",2012-09-09,"Obama","D",58,14966,50
"2012","MN",2012-09-09,"Romney","R",58,14966,40
"2012","MN",2012-09-11,"Obama","D",56,15015,51
"2012","MN",2012-09-11,"Romney","R",56,15015,44
"2012","MN",2012-09-14,"Obama","D",53,15191,50
"2012","MN",2012-09-14,"Romney","R",53,15191,42
"2012","MN",2012-09-19,"Obama","D",48,15262,48
"2012","MN",2012-09-19,"Romney","R",48,15262,40
"2012","MN",2012-10-08,"Obama","D",29,15632,50
"2012","MN",2012-10-08,"Romney","R",29,15632,43
"2012","MN",2012-10-11,"Obama","D",26,15860,52
"2012","MN",2012-10-11,"Romney","R",26,15860,44
"2012","MN",2012-10-14,"Obama","D",23,15919,50
"2012","MN",2012-10-14,"Romney","R",23,15919,40
"2012","MN",2012-10-21,"Obama","D",16,16073,52
"2012","MN",2012-10-21,"Romney","R",16,16073,45.5
"2012","MN",2012-10-25,"Obama","D",12,16231,47
"2012","MN",2012-10-25,"Romney","R",12,16231,44
"2012","MN",2012-10-28,"Obama","D",9,16410,50
"2012","MN",2012-10-28,"Romney","R",9,16410,43
"2012","MN",2012-10-31,"Obama","D",6,16534,45
"2012","MN",2012-10-31,"Romney","R",6,16534,46
"2012","MN",2012-11-01,"Obama","D",5,16470,53
"2012","MN",2012-11-01,"Romney","R",5,16470,44
"2012","MN",2012-11-03,"Obama","D",3,16533,51.6666666666667
"2012","MN",2012-11-03,"Romney","R",3,16533,43
"2012","MO",2010-12-01,"Obama","D",706,10687,41
"2012","MO",2010-12-01,"Romney","R",706,10687,47
"2012","MO",2011-03-06,"Obama","D",611,11045,43
"2012","MO",2011-03-06,"Romney","R",611,11045,44
"2012","MO",2011-05-01,"Obama","D",555,11332,43
"2012","MO",2011-05-01,"Romney","R",555,11332,45
"2012","MO",2011-11-09,"Obama","D",363,12586,42
"2012","MO",2011-11-09,"Romney","R",363,12586,45
"2012","MO",2012-01-29,"Obama","D",282,12708,45
"2012","MO",2012-01-29,"Romney","R",282,12708,45
"2012","MO",2012-03-15,"Obama","D",236,13249,41
"2012","MO",2012-03-15,"Romney","R",236,13249,50
"2012","MO",2012-04-17,"Obama","D",203,13574,45
"2012","MO",2012-04-17,"Romney","R",203,13574,48
"2012","MO",2012-05-27,"Obama","D",163,13958,45
"2012","MO",2012-05-27,"Romney","R",163,13958,44
"2012","MO",2012-06-07,"Obama","D",152,14044,42
"2012","MO",2012-06-07,"Romney","R",152,14044,49
"2012","MO",2012-07-24,"Obama","D",105,14457,40
"2012","MO",2012-07-24,"Romney","R",105,14457,49
"2012","MO",2012-07-25,"Obama","D",104,14495,42
"2012","MO",2012-07-25,"Romney","R",104,14495,51
"2012","MO",2012-07-30,"Obama","D",99,14510,44
"2012","MO",2012-07-30,"Romney","R",99,14510,50
"2012","MO",2012-08-08,"Obama","D",90,14646,47
"2012","MO",2012-08-08,"Romney","R",90,14646,48
"2012","MO",2012-08-12,"Obama","D",86,14630,44
"2012","MO",2012-08-12,"Romney","R",86,14630,45
"2012","MO",2012-08-20,"Obama","D",78,14749,42
"2012","MO",2012-08-20,"Romney","R",78,14749,52
"2012","MO",2012-08-22,"Obama","D",76,14759,47
"2012","MO",2012-08-22,"Romney","R",76,14759,46
"2012","MO",2012-08-23,"Obama","D",75,14770,39.5
"2012","MO",2012-08-23,"Romney","R",75,14770,51.5
"2012","MO",2012-08-29,"Obama","D",69,14838,41
"2012","MO",2012-08-29,"Romney","R",69,14838,53
"2012","MO",2012-09-11,"Obama","D",56,14997,41.5
"2012","MO",2012-09-11,"Romney","R",56,14997,52.5
"2012","MO",2012-09-14,"Obama","D",53,15225,43
"2012","MO",2012-09-14,"Romney","R",53,15225,50
"2012","MO",2012-09-20,"Obama","D",47,15341,44
"2012","MO",2012-09-20,"Romney","R",47,15341,50
"2012","MO",2012-09-27,"Obama","D",40,15455,45
"2012","MO",2012-09-27,"Romney","R",40,15455,48
"2012","MO",2012-10-01,"Obama","D",36,15546,40
"2012","MO",2012-10-01,"Romney","R",36,15546,50
"2012","MO",2012-10-02,"Obama","D",35,15514,46
"2012","MO",2012-10-02,"Romney","R",35,15514,49
"2012","MO",2012-10-03,"Obama","D",34,15497,45
"2012","MO",2012-10-03,"Romney","R",34,15497,51
"2012","MO",2012-10-11,"Obama","D",26,15864,42
"2012","MO",2012-10-11,"Romney","R",26,15864,52
"2012","MO",2012-10-13,"Obama","D",24,15813,41
"2012","MO",2012-10-13,"Romney","R",24,15813,55
"2012","MO",2012-10-17,"Obama","D",20,15947,43
"2012","MO",2012-10-17,"Romney","R",20,15947,54
"2012","MO",2012-10-21,"Obama","D",16,16009,46
"2012","MO",2012-10-21,"Romney","R",16,16009,52
"2012","MO",2012-10-25,"Obama","D",12,16218,41
"2012","MO",2012-10-25,"Romney","R",12,16218,54
"2012","MO",2012-10-30,"Obama","D",7,16395,42
"2012","MO",2012-10-30,"Romney","R",7,16395,54
"2012","MO",2012-11-03,"Obama","D",3,16550,43.3333333333333
"2012","MO",2012-11-03,"Romney","R",3,16550,52
"2012","MS",2011-11-06,"Obama","D",366,12585,36
"2012","MS",2011-11-06,"Romney","R",366,12585,54
"2012","MT",2010-11-13,"Obama","D",724,10639,39
"2012","MT",2010-11-13,"Romney","R",724,10639,50
"2012","MT",2011-11-30,"Obama","D",342,12574,40
"2012","MT",2011-11-30,"Romney","R",342,12574,50
"2012","MT",2012-02-22,"Obama","D",258,13144,41
"2012","MT",2012-02-22,"Romney","R",258,13144,48
"2012","MT",2012-04-02,"Obama","D",218,13431,40
"2012","MT",2012-04-02,"Romney","R",218,13431,49
"2012","MT",2012-04-29,"Obama","D",191,13673,43
"2012","MT",2012-04-29,"Romney","R",191,13673,48
"2012","MT",2012-05-02,"Obama","D",188,13690,44
"2012","MT",2012-05-02,"Romney","R",188,13690,51
"2012","MT",2012-06-18,"Obama","D",141,14135,42
"2012","MT",2012-06-18,"Romney","R",141,14135,51
"2012","MT",2012-08-20,"Obama","D",78,14724,38
"2012","MT",2012-08-20,"Romney","R",78,14724,55
"2012","MT",2012-09-11,"Obama","D",56,14987,45
"2012","MT",2012-09-11,"Romney","R",56,14987,50
"2012","MT",2012-09-19,"Obama","D",48,15263,42
"2012","MT",2012-09-19,"Romney","R",48,15263,51
"2012","MT",2012-09-26,"Obama","D",41,15591,44
"2012","MT",2012-09-26,"Romney","R",41,15591,48
"2012","MT",2012-09-30,"Obama","D",37,15695,35
"2012","MT",2012-09-30,"Romney","R",37,15695,49
"2012","MT",2012-10-10,"Obama","D",27,15671,41
"2012","MT",2012-10-10,"Romney","R",27,15671,52
"2012","MT",2012-10-14,"Obama","D",23,15867,45
"2012","MT",2012-10-14,"Romney","R",23,15867,53
"2012","MT",2012-10-16,"Obama","D",21,15896,43
"2012","MT",2012-10-16,"Romney","R",21,15896,53
"2012","MT",2012-10-21,"Obama","D",16,16247,41
"2012","MT",2012-10-21,"Romney","R",16,16247,48
"2012","MT",2012-10-28,"Obama","D",9,16326,43
"2012","MT",2012-10-28,"Romney","R",9,16326,50
"2012","MT",2012-10-29,"Obama","D",8,16552,43
"2012","MT",2012-10-29,"Romney","R",8,16552,53
"2012","MT",2012-10-31,"Obama","D",6,16553,43
"2012","MT",2012-10-31,"Romney","R",6,16553,53
"2012","MT",2012-11-03,"Obama","D",3,16561,45
"2012","MT",2012-11-03,"Romney","R",3,16561,52
"2012","NC",2010-11-21,"Obama","D",716,10658,44
"2012","NC",2010-11-21,"Romney","R",716,10658,44
"2012","NC",2010-12-19,"Obama","D",688,10764,46
"2012","NC",2010-12-19,"Romney","R",688,10764,43
"2012","NC",2011-01-23,"Obama","D",653,10878,47
"2012","NC",2011-01-23,"Romney","R",653,10878,44
"2012","NC",2011-02-21,"Obama","D",624,10990,47
"2012","NC",2011-02-21,"Romney","R",624,10990,44
"2012","NC",2011-03-20,"Obama","D",597,11102,44
"2012","NC",2011-03-20,"Romney","R",597,11102,42
"2012","NC",2011-04-17,"Obama","D",569,11252,47
"2012","NC",2011-04-17,"Romney","R",569,11252,44
"2012","NC",2011-05-15,"Obama","D",541,11379,46
"2012","NC",2011-05-15,"Romney","R",541,11379,43
"2012","NC",2011-06-11,"Obama","D",514,11463,45
"2012","NC",2011-06-11,"Romney","R",514,11463,44
"2012","NC",2011-08-07,"Obama","D",457,11699,46
"2012","NC",2011-08-07,"Romney","R",457,11699,43
"2012","NC",2011-10-03,"Obama","D",400,11932,46
"2012","NC",2011-10-03,"Romney","R",400,11932,45
"2012","NC",2011-10-31,"Obama","D",372,12066,45
"2012","NC",2011-10-31,"Romney","R",372,12066,46
"2012","NC",2011-12-04,"Obama","D",338,12249,46
"2012","NC",2011-12-04,"Romney","R",338,12249,46
"2012","NC",2012-01-08,"Obama","D",303,12446,46
"2012","NC",2012-01-08,"Romney","R",303,12446,45
"2012","NC",2012-01-11,"Obama","D",300,12670,39
"2012","NC",2012-01-11,"Romney","R",300,12670,48
"2012","NC",2012-02-05,"Obama","D",275,12820,47
"2012","NC",2012-02-05,"Romney","R",275,12820,46
"2012","NC",2012-03-11,"Obama","D",240,13250,49
"2012","NC",2012-03-11,"Romney","R",240,13250,46
"2012","NC",2012-04-07,"Obama","D",213,13503,49
"2012","NC",2012-04-07,"Romney","R",213,13503,44
"2012","NC",2012-04-10,"Obama","D",210,13523,44
"2012","NC",2012-04-10,"Romney","R",210,13523,46
"2012","NC",2012-04-30,"Obama","D",190,13661,47
"2012","NC",2012-04-30,"Romney","R",190,13661,43
"2012","NC",2012-05-13,"Obama","D",177,13811,48
"2012","NC",2012-05-13,"Romney","R",177,13811,47
"2012","NC",2012-05-14,"Obama","D",176,13810,43
"2012","NC",2012-05-14,"Romney","R",176,13810,51
"2012","NC",2012-05-20,"Obama","D",170,13895,45
"2012","NC",2012-05-20,"Romney","R",170,13895,47
"2012","NC",2012-05-21,"Obama","D",169,13870,44
"2012","NC",2012-05-21,"Romney","R",169,13870,45
"2012","NC",2012-06-10,"Obama","D",149,14073,46
"2012","NC",2012-06-10,"Romney","R",149,14073,48
"2012","NC",2012-06-25,"Obama","D",134,14178,45
"2012","NC",2012-06-25,"Romney","R",134,14178,45.5
"2012","NC",2012-07-01,"Obama","D",128,14242,45
"2012","NC",2012-07-01,"Romney","R",128,14242,50
"2012","NC",2012-07-08,"Obama","D",121,14285,47.5
"2012","NC",2012-07-08,"Romney","R",121,14285,47.5
"2012","NC",2012-07-18,"Obama","D",111,14405,48
"2012","NC",2012-07-18,"Romney","R",111,14405,49
"2012","NC",2012-08-01,"Obama","D",97,14549,44
"2012","NC",2012-08-01,"Romney","R",97,14549,49
"2012","NC",2012-08-05,"Obama","D",93,14578,49
"2012","NC",2012-08-05,"Romney","R",93,14578,46
"2012","NC",2012-08-23,"Obama","D",75,14796,43
"2012","NC",2012-08-23,"Romney","R",75,14796,43
"2012","NC",2012-08-26,"Obama","D",72,14801,47
"2012","NC",2012-08-26,"Romney","R",72,14801,48
"2012","NC",2012-08-30,"Obama","D",68,14876,43
"2012","NC",2012-08-30,"Romney","R",68,14876,46.5
"2012","NC",2012-09-06,"Obama","D",61,14948,43
"2012","NC",2012-09-06,"Romney","R",61,14948,53
